,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,FBI,,1,1,1,,,,,,,,,,,,,,,
,James Comey,,1,0,1,,,,,,,,,,,,,,,
,Hillary Clinton,,1,0,1,,,,,,,,,,,,,,,
why,have not changed conclusion,,1,0,0,,,,,,,,,,,,,,,
,found no criminal wrongdoing,,0,1,0,,,,,,,,,,,,,,,
,NULL,,0,0,1,,,,,,,,,,,,,,,
how,in a letter,,1,0,1,,,,,,,,,,,,,,,
,batch of emails,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
76,thesun-8.xml,9f3e20f7627f0ca5c6832fae1e8ee842754f20bc4f9d3c988b5d1e03,,,,,,,,,,,,,,,,,,
what,slams \u2018rigged\u2019 FBI,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,NULL,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,"Sterling Heights, Michigan",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Donald Trump,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,Trump repeated his claims that a shadowy conspiracy is working to foil his bid to become president,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,announced,,0,1,1,,,,,,,,,,,,,,,
,repeated his claims,,0,1,0,,,,,,,,,,,,,,,
,found no evidence,,1,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
77,usatoday-4.xml,c984b0fb53cd3debbeed06ad8c88fe69899433470ae8b01c2f3710d9,,,,,,,,,,,,,,,,,,
what,declares it is finally done investigating Hillary Clinton's email,,1,1,1,,,,,,,,,,,,,,,
,still not recommending charges,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Sunday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,WASHINGTON,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,FBI Director James Comey,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,review of newly discovered emails has not changed his earlier conclusion,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,review,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
78,dailymail-5.xml,81583daefbe90573aa7a40fc8f2b056c3b02bca9de9844b2ab232b97,,,,,,,,,,,,,,,,,,
what,blames FBI Director James Comey for US election defeat,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Saturday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,her campaign was winning until Comey sent his letter,,1,0,0,,,,,,,,,,,,,,,
,James Comey's decision to reopen the investigation into her emails,,0,0,1,,,,,,,,,,,,,,,
,NULL,,0,1,0,,,,,,,,,,,,,,,
how,decision,,0,1,1,,,,,,,,,,,,,,,
,criticised,,1,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
79,express-3.xml,e70be9ce7c3c1d545d55520a98ba13ef9cc3f60bc19e9700892e99d5,,,,,,,,,,,,,,,,,,
what,blames FBI chief James Comey for election defeat,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Saturday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,HILLARY Clinton,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,reopening the investigation close to the election,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,blames,,1,0,1,,,,,,,,,,,,,,,
,announced he was reopening,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
80,independent-5.xml,a899c6d207072682c7555fb1f01bac16fe28483765d077111df55969,,,,,,,,,,,,,,,,,,
what,blames FBI Director James Comey,,1,1,1,,,,,,,,,,,,,,,
,has opened the battle wounds,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Saturday,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,she blamed the renewed FBI inquiry into her State Department email system for blunting her momentum in the presidential election,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,decision to reopen the probe,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
81,nypost-4.xml,83c0cf4e59d1b03e8ce0b8a0c5ad37a8e4e183cb950de461db3391b6,,,,,,,,,,,,,,,,,,
what,Clinton blames Comey\u2019s email probe for her defeat,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Saturday,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,he decided to send a letter to Congress,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,blames,,0,1,1,,,,,,,,,,,,,,,
,was at fault for her loss,,1,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
82,nytimes-3.xml,f326929913960e17a3afe71085002a532beaca6d68c0770372a1832d,,,,,,,,,,,,,,,,,,
what,Blames F.B.I. Director for Election Loss,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Saturday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,he had revived the inquiry into her use of a private email server caused her to lose,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,Blames,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
83,telegraph-4.xml,402f560789b2242775a7bed9d125c7980cc2f143e258a17056497521,,,,,,,,,,,,,,,,,,
what,blames loss on FBI's James Comey,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,NULL,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,he was reopening the investigation,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,blamed her defeat,,1,1,0,,,,,,,,,,,,,,,
,who announced,,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
84,theguardian-4.xml,8812ee196c646231a28a742f956502469f892ac7682bf9b4fa6686c4,,,,,,,,,,,,,,,,,,
what,blames Comey letters for election defeat,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Saturday,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,Comey\u2019s letter raising doubts that were groundless,,1,0,0,,,,,,,,,,,,,,,
,Comey\u2019s letter in the last 11 days of the election both helped depress our turnout and also drove away some of our critical support among college-educated white voters \u2013 particularly in the suburbs,,0,1,0,,,,,,,,,,,,,,,
,NULL,,0,0,1,,,,,,,,,,,,,,,
how,two letters to Congress,,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
85,thesun-3.xml,https://www.thesun.co.uk/news/2168742/hillary-clinton-aide-blames-us-presidential-loss-to-donald-trump-on-fbi-chief-because-he-cleared-her-of-wrongdoing-over-weiner-emails/,,,,,,,,,,,,,,,,,,
what,blames US presidential loss to Donald Trump on FBI chief,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,because he CLEARED her of wrongdoing over Weiner email,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,pinned,,0,1,1,,,,,,,,,,,,,,,
,NULL,,1,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
86,washingtonpost-3.xml,1b1109edc9ba100f298d988c0558243e34a5921a855408bb1f4dfedd,,,,,,,,,,,,,,,,,,
what,blamed the renewed FBI inquiry,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Saturday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,for blunting her momentum,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,affected,,1,0,1,,,,,,,,,,,,,,,
,NULL,,0,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
87,dailymail-6.xml,8aef45f8abd401a0bb4000463978dccc9f0cf8c0bbbe00cad2c88465,,,,,,,,,,,,,,,,,,
what,protest outside Trump Tower after US election result,,1,1,1,,,,,,,,,,,,,,,
,said on Twitter 'we are not a nation that will let HATE lead us',,0,1,1,,,,,,,,,,,,,,,
,was forced to apologize for making an insensitive election joke,,0,1,1,,,,,,,,,,,,,,,
when,the early hours of Wednesday,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,New York City ,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Lady Gaga,,1,1,1,,,,,,,,,,,,,,,
,Katy Perry,,0,1,1,,,,,,,,,,,,,,,
,Demi Lovato,,0,1,1,,,,,,,,,,,,,,,
why,Donald Trump emerged victorious,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,stages protest,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
88,independent-6.xml,f06365a9edb398011911043e646557cc1beaadc3f1c744151bf795a9,,,,,,,,,,,,,,,,,,
what,staged a protest against Donald Trump\u2019s presidential victory,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,"November 9, 2016",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Trump Tower in New York,,1,1,0,,,,,,,,,,,,,,,
,Fifth Avenue in Midtown Manhattan,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Lady Gaga,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,was a firm supporter of Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,stages protest,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
89,mirror-4.xml,883e31031f9266f4e6a62aceb8807e8fd447306d20850d9f417238cb,,,,,,,,,,,,,,,,,,
what,protests outside Trump Tower,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Wednesday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Trump Tower,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Lady Gaga,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,was disappointed with the results of the election,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
90,express-4.xml,dccb7b8de2a86a406c6a42ad1aab22701680c111206a66c6a64ee036,,,,,,,,,,,,,,,,,,
what,have been shot,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,just hours after he was elected the next US President,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Seattle,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,five people,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,personal argument,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,have been shot,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
91,bbc-7.xml,e1e4eaed9a50cb09878bd2740ae8aefcfdd3e9dfd485b197619f8716,,,,,,,,,,,,,,,,,,
what,meet at White House,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Thursday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,White House,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Donald Trump,,1,1,1,,,,,,,,,,,,,,,
,Barack Obama,,1,,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,transition talks,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
92,dailymail-8.xml,b1c14ee2e6dbb2eb6b70d916cc54e19d9286c2c8646f81972ab655f4,,,,,,,,,,,,,,,,,,
what,meet in the White House,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Thursday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,White House,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Barack Obama,,1,1,1,,,,,,,,,,,,,,,
,Donald Trump,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,NULL,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
93,express-5.xml,1e582ad25294607005ccb6d7abe2806c90b39eec91baeb1082072c81,,,,,,,,,,,,,,,,,,
what,lands in Washington,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,this afternoon,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,White House,,1,1,1,,,,,,,,,,,,,,,
,Washington,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Donald Trump,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,to meet Barack Obama at White House,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,lands in ,,1,0,0,,,,,,,,,,,,,,,
,awkward talks,,0,1,0,,,,,,,,,,,,,,,
,NULL,,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
94,independent-7.xml,7fbb50905e081bf1054c7b198e1ea965a38cf318ce971bb989bfe369,,,,,,,,,,,,,,,,,,
what,analysed President Barack Obama and Donald Trump's mannerisms,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,White House,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,"Patti Wood, a body language expert",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,analysed,,1,0,1,,,,,,,,,,,,,,,
,tension,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
95,mirror-5.xml,58316513017cff90c5cf66daade95beced3919684ef93b4206278c82,,,,,,,,,,,,,,,,,,
what,hold 90-minute White House transition meeting,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,today,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,White House,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Donald Trump,,1,1,1,,,,,,,,,,,,,,,
,Barack Obama,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,NULL,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
96,standard-3.xml,36ed35f8c78eda121afe93cbe867946d07b7e59278d2a125a23ec1bd,,,,,,,,,,,,,,,,,,
what,describes first meeting with Donald Trump at White House as 'excellent',,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Thursday,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,White House,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Barack Obama,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,NULL,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,excellent,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
97,thesun-5.xml,3fe966703f853572a0f17ef5af3a3fef8a96974b615ea60cfed77ff1,,,,,,,,,,,,,,,,,,
what,arrives at the White House,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,today,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,Washington,,1,1,1,,,,,,,,,,,,,,,
,White House,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Donald Trump,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,for power transition talks with outgoing President Barack Obama,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,NULL,,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
98,usatoday-2.xml,97da54fcf8b32ec38ce6b48b05ecb3a959319da47f3e934f35657546,,,,,,,,,,,,,,,,,,
what,met for the first time ever,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,"Nov. 10, 2016",,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,White House,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Obama,,1,1,1,,,,,,,,,,,,,,,
,Donald Trump,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,ensure a peaceful transition of power,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,NULL,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
99,washingtonpost-4.xml,09d729c0013e096cf6ed1b13e52c9d3afd2538333cd74e1d42ab66fb,,,,,,,,,,,,,,,,,,
what,meets with Obama,,1,1,1,,,,,,,,,,,,,,,
,pledged to work together,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,Nov. 10,,,1,1,,,,,,,,,,,,,,,
,Thursday ,,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,at the White House,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Donald Trump,,1,1,1,,,,,,,,,,,,,,,
,President Obama,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
why,NULL,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
how,encouraged,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
100,nytimes-2.xml,6bbfe02d07023f3952efb7f1061ea0259694c9e44285d16a07fbb206,,,,,,,,,,,,,,,,,,
what,removed a dark cloud that has been hanging over Hillary Clinton\u2019s campaign,,0,1,1,,,,,,,,,,,,,,,
,The final polls are trickling in,,1,1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
when,two days before Election Day,,1,1,1,,,,,,,,,,,,,,,
,Sunday,,0,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
where,NULL,,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
who,Hillary Clinton,,1,1,1,,,,,,,,,,,,,,,
,Donald J. Trump,,1,1,1,,,,,,,,,,,,,,,
,F.B.I.,,0,1,1,,,,,,,,,,,,,,,
